subject_id,subject_kind,severity,category,details_json,suggested_fix
practitioner:suzanne treister,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Centre Pompidou""}",add edge OR remove claim from prose
practitioner:suzanne treister,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Modern Art Oxford""}",add edge OR remove claim from prose
practitioner:suzanne treister,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""occult/esoteric art traditions""}",add edge OR remove claim from prose
practitioner:suzanne treister,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""London's art and technology scene""}",add edge OR remove claim from prose
practitioner:suzanne treister,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""European new media art networks""}",add edge OR remove claim from prose
practitioner:suzanne treister,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""digital culture critique""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Decolonial technology art""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Afrofuturism""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Global South digital art""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""London/Goldsmiths network""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Johannesburg art scene""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Goodman Gallery""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Wits""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""French Guiana/South American indigenous knowledge""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""international biennial circuit""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""healing and wellness practice""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Serpentine Galleries""}",add edge OR remove claim from prose
practitioner:tabita rezaire,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""post-internet art""}",add edge OR remove claim from prose
practitioner:tega brain,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Environmental/systems art community""}",add edge OR remove claim from prose
practitioner:tega brain,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""NYU ITP""}",add edge OR remove claim from prose
practitioner:tega brain,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Australian new media art scene""}",add edge OR remove claim from prose
practitioner:tega brain,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Ars Electronica""}",add edge OR remove claim from prose
practitioner:tega brain,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Rhizome""}",add edge OR remove claim from prose
practitioner:tega brain,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""critical engineering""}",add edge OR remove claim from prose
practitioner:tega brain,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Julian Oliver connection""}",add edge OR remove claim from prose
practitioner:tega brain,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""AI art and ethics discourse""}",add edge OR remove claim from prose
practitioner:tega brain,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""SFPC (School for Poetic Computation)""}",add edge OR remove claim from prose
practitioner:tega brain,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""environmental humanities""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""critical art/technology""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""investigative art""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""design and information visualization""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""digital rights advocacy""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""academic research (AI ethics, critical data studies)""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""MoMA""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""V&A""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Ars Electronica""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""AI Now Institute""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""University of Novi Sad""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""SHARE Foundation""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Design Museum""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""critical AI/technology community""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Kate Crawford""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Trevor Paglen""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Matteo Pasquinelli""}",add edge OR remove claim from prose
practitioner:vladan joler,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Knowing Machines project""}",add edge OR remove claim from prose
practitioner:waldemar cordeiro,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""S\u00e3o Paulo concretism""}",add edge OR remove claim from prose
practitioner:waldemar cordeiro,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Grupo Ruptura""}",add edge OR remove claim from prose
practitioner:waldemar cordeiro,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""USP computing centre circle""}",add edge OR remove claim from prose
practitioner:waldemar cordeiro,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Latin American computer-art circuit""}",add edge OR remove claim from prose
practitioner:yuk hui,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Continental philosophy of technology""}",add edge OR remove claim from prose
practitioner:yuk hui,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""post-colonial technology studies""}",add edge OR remove claim from prose
practitioner:yuk hui,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""e-flux discourse network""}",add edge OR remove claim from prose
practitioner:yuk hui,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Simondon studies""}",add edge OR remove claim from prose
practitioner:yuk hui,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Stiegler's International network""}",add edge OR remove claim from prose
practitioner:yuk hui,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Chinese philosophy""}",add edge OR remove claim from prose
practitioner:yuk hui,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Hong Kong intellectual scene""}",add edge OR remove claim from prose
practitioner:yuk hui,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Leuphana University""}",add edge OR remove claim from prose
practitioner:yuk hui,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""German philosophy of technology""}",add edge OR remove claim from prose
practitioner:yuk hui,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""art-technology discourse""}",add edge OR remove claim from prose
